target,sample_type,timepoints,model,search,scale,apply_pls,n_components,is_baseline,target_group,r2,r2_ci95_low,r2_ci95_high,rmse,rmse_ci95_low,rmse_ci95_high,mae,mae_ci95_low,mae_ci95_high,mape,pearson_r,pearson_p,n_test,spectral_preproc
lymphocytes,SERUM,[1],Random Forest,grid,True,True,10.0,False,cbc,0.038075446562748416,-0.3336902620494408,0.2444842628109481,0.48259835565222076,0.32788635948380795,0.6318663194690329,0.36595303048239897,0.2536274687449874,0.5025398763648062,16.314264901174933,0.34205824794468714,0.09419909597060828,25,none
lymphocytes,SERUM,[1],Random Forest,grid,True,False,,False,cbc,-0.21238845407236373,-0.6839387882224699,0.033671096146543955,0.5417965416094871,0.3567163731185617,0.7109519338738011,0.4039620000000005,0.2593278000000006,0.5511096500000006,17.21818418447006,0.08987238477805845,0.6692171773334226,25,none
lymphocytes,SERUM,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-1.7534093321742348,-4.151907663226203,-0.7240563199981767,0.8164897228416447,0.5770648497977365,1.0115053176286677,0.6423483652552391,0.44478234621581775,0.8444286156050314,26.85936013420586,0.005353575221075005,0.9797378644442227,25,none
lymphocytes,SERUM,[1],MLP Regressor,grid,True,False,,False,cbc,-1.49682304490292,-3.9935998705798665,-0.35297242330168965,0.7775157848120481,0.5001475071406564,1.0298105916477376,0.5572232152112543,0.3621110466206203,0.7879612238899449,23.993377667105044,0.14014753768837665,0.5040236413341882,25,none
lymphocytes,SERUM,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.815134368632634,-2.930995313423999,0.1826344603577236,0.6629331288548894,0.46869755424587806,0.8265586511104763,0.523,0.3605766666666667,0.6820133333333334,23.932736956995363,0.44497123704915675,0.025823733669609803,25,none
lymphocytes,SERUM,[1],Decision Tree,grid,True,False,,False,cbc,-1.6247095104355966,-5.043536810978967,-0.22907921519881383,0.7971791935736072,0.5337803953772268,1.0668163180038461,0.59,0.39309,0.8325683333333331,28.585408558195553,0.09645788710372491,0.6464710890631683,25,none
lymphocytes,SERUM,[1],XGBoost,grid,True,True,10.0,False,cbc,0.0393220306932619,-0.24330344820944266,0.21879244759525185,0.48228554812325386,0.3192208883671169,0.6447008548660488,0.359743878364563,0.24032040046215059,0.5016419854545594,15.663239998937259,0.3361957271617155,0.10035169529861604,25,none
lymphocytes,SERUM,[1],XGBoost,grid,True,False,,False,cbc,-0.06737499928941348,-0.3582206000061411,0.0804576785959971,0.508362896785311,0.3343375027310341,0.6788309234280221,0.3643616199493408,0.2382286861133576,0.5115410262107848,15.692473435826901,0.09561123111836244,0.6493787276356149,25,none
lymphocytes,URINE,None,Dummy (mean),none,True,False,,True,cbc,-0.06872010239413662,-0.516295929547895,-0.0003225353387186847,0.5581243482859343,0.42234612783167474,0.6914432331215132,0.441774193548387,0.3310367647058822,0.5573204459203035,24.242706983790114,,,34,
lymphocytes,URINE,None,Ridge,none,True,False,,True,cbc,-0.05916782210081939,-0.5115359253399436,0.014216750948903092,0.5556244763646322,0.4207705171634439,0.6879917703939954,0.4408241826317965,0.3306435092817962,0.5574949516182246,24.223538303676172,0.3661210270962549,0.03320899365215398,34,
lymphocytes,URINE,None,PLS (3 comp),none,True,False,,True,cbc,-0.07367536953446252,-0.87222913378124,0.1803449676564302,0.5594167618996243,0.4344342168476121,0.6826400011587017,0.45429835800281954,0.3587843160565144,0.573769977018978,25.43835882839082,0.27256479358470365,0.11886392000128104,34,
lymphocytes,URINE,None,Random Forest,grid,True,True,10.0,False,cbc,-0.07801341434740361,-0.4805307974931037,0.02722852132332244,0.5605457477755627,0.42381694980932416,0.6942026834634044,0.44335514705882373,0.33930345588235317,0.5597666360294117,23.945224274789627,-0.025887974629405296,0.8844507540652012,34,none
lymphocytes,URINE,None,Random Forest,grid,True,False,,False,cbc,0.09527505967635508,-0.4056460492464882,0.266344223971928,0.5135198799777402,0.38640830128487813,0.6440217535744475,0.40797794117647,0.3145210661764701,0.5241434926470584,22.61482123952566,0.4503699830778714,0.007522310797021106,34,none
lymphocytes,URINE,None,MLP Regressor,grid,True,True,10.0,False,cbc,-0.7437866274650426,-2.376233575946998,-0.07624679699781226,0.7129279663675198,0.5520041472238754,0.8818906060899387,0.548761160775012,0.40364185211768067,0.7098211602964976,27.341674092632033,0.09898634663243543,0.5775504329563474,34,none
lymphocytes,URINE,None,MLP Regressor,grid,True,False,,False,cbc,-1.0560976153911459,-3.04500629573171,-0.25119068629101626,0.7741423822560878,0.5847886652282578,0.9296519844371129,0.6146017202163893,0.459263370572765,0.7761871610264589,31.10315401742323,0.0195185304768392,0.9127544957548559,34,none
lymphocytes,URINE,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.8337729731333985,-1.6675933626323174,-0.27545344636930436,0.7310915489466258,0.5151005772431786,0.9601280024192314,0.544264705882353,0.40040441176470587,0.7128272058823528,27.88339523000391,-0.1289104588000729,0.4674740307565024,34,none
lymphocytes,URINE,None,Decision Tree,grid,True,False,,False,cbc,-1.396054371294806,-4.167418480828314,-0.28675640437621513,0.8356940581477946,0.6056344318951531,1.0516563243039767,0.6369117647058824,0.4642058823529412,0.8240882352941176,36.467528445346204,0.08966280219482547,0.6140635671591322,34,none
lymphocytes,URINE,None,XGBoost,grid,True,True,10.0,False,cbc,-0.06743539173950208,-0.552685596426343,0.04352646562790991,0.5577887861915359,0.423722075574046,0.6882911254526687,0.4481837693382712,0.3446524642846164,0.5623269222413793,24.736754046096433,0.12002941905736006,0.4989403423155512,34,none
lymphocytes,URINE,None,XGBoost,grid,True,False,,False,cbc,-0.0765241022831018,-0.6052173036109734,0.06686571603991374,0.5601584074750517,0.4262430950194222,0.6918347487399267,0.454537747186773,0.3501181878412471,0.5749437973253866,25.17565805892393,0.12604244213265509,0.47751952856198093,34,none
lymphocytes,URINE,[1],Dummy (mean),none,True,False,,True,cbc,-0.07303478179783696,-0.7034228339903973,-0.0001377945339243739,0.7374413244417003,0.5634580488320013,0.8939371521600654,0.6147920604914936,0.4539177693761816,0.7841233459357281,35.7897862317312,,,23,
lymphocytes,URINE,[1],Ridge,none,True,False,,True,cbc,-0.06832711621755028,-0.6850993497172861,0.0037592561503051666,0.7358218786911267,0.5618125208235845,0.8937031059017232,0.6135008516023547,0.4515897351937286,0.7815108032493192,35.683974572861246,0.16975449142745508,0.43871832833447943,23,
lymphocytes,URINE,[1],PLS (3 comp),none,True,False,,True,cbc,0.07835012061011215,-0.4959201738884485,0.19010839982712718,0.6834449774289321,0.5315412843900933,0.8311035336222626,0.573968609035272,0.43013888973158,0.741555630977927,33.02058291559501,0.4382653177175657,0.03645715986128224,23,
lymphocytes,URINE,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.15304804293640406,-0.8043348692591316,-0.01243222406438584,0.7644415289935522,0.5729095539249166,0.9398718569405597,0.6224565217391309,0.4521606521739136,0.8150687771739136,35.331944094074366,-0.19710587787537723,0.3673436993613096,23,none
lymphocytes,URINE,[1],Random Forest,grid,True,False,,False,cbc,0.024212792080845702,-0.3956124851040732,0.09989886792107738,0.7032312008298925,0.5272221037723689,0.870562167907483,0.579470652173914,0.41630611413043656,0.7515648641304357,32.36787416420025,0.23047990609317032,0.29004178329254177,23,none
lymphocytes,URINE,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-0.3862760704031589,-1.3612786181344265,0.15058189476867606,0.8381957110647986,0.5945804003543439,1.0934132953764513,0.6318958069312106,0.4366742983841824,0.8636484719147236,34.01036789695114,0.13795489410569056,0.5301836515927186,23,none
lymphocytes,URINE,[1],MLP Regressor,grid,True,False,,False,cbc,0.1309120044772767,-0.35144977056994625,0.4388043935431756,0.6636703972745848,0.43969007662547943,0.8883230926083268,0.5146281950461447,0.37207479934649873,0.7082488835198403,25.90814151303344,0.4139975272388784,0.04954387501279332,23,none
lymphocytes,URINE,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.03093617356430456,-0.3998032592817124,0.12319938674780545,0.7228304846320489,0.515013360518083,0.9272466485081597,0.5691476880607315,0.3911452251552794,0.766381875431332,31.07801790945068,0.14872699193506772,0.4982314085483261,23,none
lymphocytes,URINE,[1],Decision Tree,grid,True,False,,False,cbc,-0.7873622353949936,-2.483854677266896,-0.024382239713921193,0.9517587096615565,0.713887419462248,1.1729200202180838,0.7564603174603175,0.5319405106970325,0.99105873015873,41.61126962570626,-0.09598535160747944,0.6630783746525168,23,none
lymphocytes,URINE,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.0875728072655757,-0.6622649634018046,0.001233666362416664,0.7424201339209695,0.567554952253731,0.9028293735923701,0.6116783784783404,0.44605308900708734,0.7889411499707595,35.272078656918374,-0.06248781718169353,0.7769885892657445,23,none
lymphocytes,URINE,[1],XGBoost,grid,True,False,,False,cbc,-0.022658485408429074,-0.5860959256674183,0.0641947382263335,0.7199227273410354,0.5365969170805206,0.8745385940486912,0.5980620135431703,0.4440848554735598,0.7650500040987261,34.582488201675204,0.2947028099386836,0.17223049145995478,23,none
monocytes,CAPILAR,None,Dummy (mean),none,True,False,,True,cbc,-0.0444264113864028,-0.2385149678750485,-0.00019307021063208476,0.18275333338191152,0.14469139579782517,0.21356735558856274,0.14532870295590372,0.11286302697464057,0.17529244063963817,24.25071487819481,,,41,
monocytes,CAPILAR,None,Ridge,none,True,False,,True,cbc,-0.06480684434051498,-0.2529586391109351,0.021157759526394416,0.1845277988644895,0.1454646042105803,0.21504174748787236,0.14666033519453886,0.11245919117128918,0.1777602838970142,24.556539551096606,-0.0512931980834049,0.750113704311171,41,
monocytes,CAPILAR,None,PLS (3 comp),none,True,False,,True,cbc,-0.06464878709121935,-0.3522442433476937,0.14343386041059922,0.18451410293509501,0.14587161070298457,0.21773188858013492,0.1459515482301265,0.11384275842506351,0.17715806788422664,25.015358868159304,0.14963852859420798,0.3504096351584459,41,
monocytes,CAPILAR,None,Random Forest,grid,True,True,10.0,False,cbc,-0.15087723354939886,-0.4474752006197618,0.08169696241340273,0.19184075890863359,0.14824616461393167,0.22935121327924962,0.15195535263815374,0.11861112741572899,0.18457330913646344,24.796519278001693,0.08231910780673359,0.6088829792470403,41,none
monocytes,CAPILAR,None,Random Forest,grid,True,False,,False,cbc,-0.2030049335227091,-0.5998360211046035,0.11602074881010284,0.1961372529944148,0.14480816696742974,0.2401420274535879,0.1460182926829268,0.10774798780487804,0.18581268292682912,23.746162113484477,0.09513841444038974,0.5540591558592546,41,none
monocytes,CAPILAR,None,MLP Regressor,grid,True,True,10.0,False,cbc,-0.940996060882832,-2.465404280538037,-0.0927859920838904,0.24913727578264053,0.18160863600965702,0.30512547934734513,0.19185776090963938,0.14153369434540222,0.2420344231848708,31.607077528848443,0.24864432144330434,0.11697533676656466,41,none
monocytes,CAPILAR,None,MLP Regressor,grid,True,False,,False,cbc,-0.13879449341530936,-0.7298775494814758,0.2341964868215882,0.1908310603818145,0.1457807237967467,0.2283211012562525,0.14934322627606805,0.110242002404121,0.1853957659381839,26.680593758945125,0.31290658505226104,0.046376202917321335,41,none
monocytes,CAPILAR,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.47181481977557516,-1.0308100061982164,0.06033171241608536,0.21694666086053635,0.1536514772673453,0.2620194298069509,0.16902439024390242,0.12645731707317073,0.2072134146341463,27.529162248144218,0.051040025960325586,0.7513078096224991,41,none
monocytes,CAPILAR,None,Decision Tree,grid,True,False,,False,cbc,-0.30211030746792855,-0.8950290688501827,0.07825429205130494,0.20405642452577644,0.16358181500063604,0.24266553667818908,0.1629268292682927,0.12754878048780488,0.20243902439024386,25.511159925263847,0.2529948108632764,0.11050099960673308,41,none
monocytes,CAPILAR,None,XGBoost,grid,True,True,10.0,False,cbc,-0.06258034307454818,-0.30636677135778084,0.08215263446628365,0.18433477494827066,0.1440862062367225,0.2178665245953707,0.14464127534773288,0.11268741459817419,0.17655543837169319,23.770464379114355,0.1288789560834362,0.42193726628582084,41,none
monocytes,CAPILAR,None,XGBoost,grid,True,False,,False,cbc,-0.046288256392680305,-0.31190128737946154,0.17624778506388294,0.1829161533145466,0.14156055702038986,0.21904760692699993,0.1451878121422558,0.11205177349142911,0.1780967265309357,24.190784300396377,0.1498043418938318,0.349869932592146,41,none
monocytes,CAPILAR,[1],Dummy (mean),none,True,False,,True,cbc,-0.007741198529611859,-0.2687091072305971,-9.417086068974715e-06,0.1939032288759142,0.1455317129107335,0.24430421349986436,0.16058767319636882,0.12053440038222646,0.20749999999999993,27.57682689980826,,,23,
monocytes,CAPILAR,[1],Ridge,none,True,False,,True,cbc,-0.03826576053639341,-0.3024771252872192,0.030915979493327177,0.1968179936223437,0.1472398051512336,0.2502844336803056,0.1643197176790396,0.12526332905341706,0.21226491286680502,28.056958257395735,-0.11686317562548487,0.5954001858354793,23,
monocytes,CAPILAR,[1],PLS (3 comp),none,True,False,,True,cbc,-0.09360572583883342,-0.5086758326388626,0.15361087176252375,0.20199514064105828,0.14968232752863214,0.2533847070260345,0.16921661661760867,0.12890886841016144,0.22043312819428548,27.678839016072445,0.12180900932157797,0.579806949532403,23,
monocytes,CAPILAR,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.006353892601637101,-0.6061782112743852,0.2292862890515572,0.19376971456501832,0.15013120921403283,0.2344600940103585,0.16687173913043477,0.1290117391304348,0.204870652173913,28.796457745153408,0.2031043835236963,0.3526437194077117,23,none
monocytes,CAPILAR,[1],Random Forest,grid,True,False,,False,cbc,-0.07533725670448188,-0.46791053956895934,0.2147403173764912,0.2003008907135767,0.1424925266341926,0.26053375004156476,0.16120326086956518,0.11983739130434776,0.21574244565217396,26.183615189158655,0.1517347076652708,0.4894829190907413,23,none
monocytes,CAPILAR,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-10.455262946047105,-23.96392267185982,-5.57731931066105,0.6537520525018363,0.5223884221258563,0.7987459755720041,0.569933118215073,0.4492378094938716,0.7043666827440538,96.11151725524259,-0.12519539149204822,0.5692339137841671,23,none
monocytes,CAPILAR,[1],MLP Regressor,grid,True,False,,False,cbc,-0.13858114091872653,-0.6273269315099935,0.08442899557102226,0.2061068980541189,0.15657906637229957,0.26370242541633043,0.1718731207853501,0.13131471885691437,0.22255752170431653,29.078747526968478,0.10793376524845877,0.6239910696133206,23,none
monocytes,CAPILAR,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.3942077743099184,-1.3595573438005122,-0.0017454585588480252,0.22807321478934742,0.1840783485647088,0.2727857637013371,0.19043478260869556,0.14565217391304347,0.24111956521739128,31.287094547964113,0.10374634097966617,0.637585000078792,23,none
monocytes,CAPILAR,[1],Decision Tree,grid,True,False,,False,cbc,-0.36157837136719273,-1.118600755166932,0.04693980514202632,0.22538855339169292,0.17663026694099743,0.2717479350040923,0.188695652173913,0.13780434782608697,0.24,31.67946546207416,-0.02923559290094908,0.8946537949927355,23,none
monocytes,CAPILAR,[1],XGBoost,grid,True,True,10.0,False,cbc,0.04660032974358086,-0.2769798984919198,0.14140059552503878,0.18860275519298103,0.14833395397803714,0.2285405008024849,0.16063812369885652,0.12567313827379892,0.20259286460409992,27.76136051565904,0.24595431991794753,0.2579448304490618,23,none
monocytes,CAPILAR,[1],XGBoost,grid,True,False,,False,cbc,-0.00999656292583806,-0.2814607486876511,0.11116692725053379,0.19412008913060264,0.14488426864168408,0.24664822607356818,0.160770642446435,0.12272529603605686,0.2082809281375097,27.14721538732742,0.10907250040919622,0.6203144987188515,23,none
monocytes,PLASMA,None,Dummy (mean),none,True,False,,True,cbc,-0.06265732118095046,-0.3656963737793827,-0.0004299844043382128,0.15677478950738297,0.1283497766842116,0.18596614134909215,0.1266697374481805,0.09906498541378779,0.1545018808536772,26.030129090930558,,,39,
monocytes,PLASMA,None,Ridge,none,True,False,,True,cbc,-0.059552339177277425,-0.35997473691774234,0.002402261482441507,0.15654558156144907,0.12810934766066134,0.18570748515700713,0.126324045022638,0.0987426318791231,0.154234658804548,25.964796664872523,0.2552721868544602,0.11678342752332689,39,
monocytes,PLASMA,None,PLS (3 comp),none,True,False,,True,cbc,-0.1289509029451541,-0.7164047406093554,0.17290404933865128,0.16159098738031016,0.13088540996862538,0.1933741512494844,0.12825482510612857,0.09967953561218831,0.16102371216297653,25.70402639604809,0.24556458185975594,0.1318528181608618,39,
monocytes,PLASMA,None,Random Forest,grid,True,True,10.0,False,cbc,-0.021888149208058483,-0.42764558775921313,0.17784059446678516,0.15373802173477796,0.12706706369602888,0.18124459828671186,0.1267384615384615,0.10104858974358968,0.15545342948717933,25.21695049074856,0.2691251340319904,0.09757412602534936,39,none
monocytes,PLASMA,None,Random Forest,grid,True,False,,False,cbc,-0.08661689868573519,-0.6506134803279774,0.19542016163661977,0.15853232699333927,0.12978122348790527,0.18667361104238203,0.12620961538461534,0.09821681089743584,0.15456073717948704,25.615166009204454,0.2470783079849299,0.12941253699742003,39,none
monocytes,PLASMA,None,MLP Regressor,grid,True,True,10.0,False,cbc,-4.615973111976882,-10.13521622500355,-2.2542115591450065,0.360406086705408,0.2820010883315143,0.43657431727141455,0.2832186579203745,0.2156301144165789,0.3550982101138503,54.24045243832223,0.19205788241751376,0.24146962522465193,39,none
monocytes,PLASMA,None,MLP Regressor,grid,True,False,,False,cbc,-1.235480201670823,-2.8187713813004294,-0.3507419636836493,0.22738668014089003,0.18386077069122977,0.2661123655297043,0.19028864559616493,0.15007631066547122,0.2287371504559352,37.62663587779451,0.15643585463186188,0.3415896489331489,39,none
monocytes,PLASMA,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.4142452685378373,-1.475161781445165,0.1427128893061347,0.18085977001604422,0.13574574935019557,0.2209366614627933,0.13461538461538458,0.09600641025641025,0.17102564102564102,25.875481356250585,0.2888474431956489,0.07452227978833373,39,none
monocytes,PLASMA,None,Decision Tree,grid,True,False,,False,cbc,-0.15064711166193834,-0.946650632008226,0.34434478073644476,0.16313632807704584,0.14001063159153268,0.18426358147504207,0.1419230769230769,0.11703846153846151,0.16551923076923075,27.261129895745277,0.39921040073297626,0.011815560913807846,39,none
monocytes,PLASMA,None,XGBoost,grid,True,True,10.0,False,cbc,0.017427270051291965,-0.3784081288194554,0.1995667058346542,0.150751610465125,0.12533649036524072,0.1770385309333304,0.12504558930030232,0.10006313034357169,0.15105889632763006,25.623106215412633,0.2802786293597579,0.08394861749939152,39,none
monocytes,PLASMA,None,XGBoost,grid,True,False,,False,cbc,0.049206346533728684,-0.449082286862142,0.27145945393373144,0.1482937146584443,0.12080295533807597,0.17575816335901348,0.11972151337525783,0.09314462642639111,0.14712400493025773,24.16662523360099,0.2860845632825181,0.07746638325966307,39,none
monocytes,PLASMA,[1],Dummy (mean),none,True,False,,True,cbc,-0.017471605101308407,-0.3428259908317346,-3.9520578778851303e-05,0.16529496028340743,0.1225061480025827,0.2027061318271188,0.12929931454683927,0.09179960015232294,0.1668380616907845,25.523439176066226,,,26,
monocytes,PLASMA,[1],Ridge,none,True,False,,True,cbc,-0.015320868929753706,-0.33895139293153653,0.002109857331845268,0.1651201672402549,0.12242963922661051,0.20257278791337763,0.12920384896518208,0.09181985446437246,0.1666848766088489,25.502099294490566,0.4977921784219841,0.009660298818587943,26,
monocytes,PLASMA,[1],PLS (3 comp),none,True,False,,True,cbc,0.048709240122359,-0.7212560820660335,0.35671648783670246,0.1598288234937266,0.12203124482832302,0.1966362889502332,0.1280366406457247,0.09407855987846091,0.1640181423881354,25.183891981542,0.38222769667132267,0.05397602842760684,26,
monocytes,PLASMA,[1],Random Forest,grid,True,True,10.0,False,cbc,0.12009819972676461,-0.6307688920252552,0.3572202143901609,0.15371475831252152,0.12032670907953755,0.1828797401969476,0.12256153846153842,0.08616182692307693,0.15540894230769234,24.379572507698928,0.42693366804698624,0.029613952187716827,26,none
monocytes,PLASMA,[1],Random Forest,grid,True,False,,False,cbc,-0.030518152571503476,-0.858448095157048,0.2971155468424889,0.1663513334898345,0.12567603073074687,0.201869583394803,0.13693076923076913,0.10445749999999993,0.17390855769230756,26.730602708694796,0.2697591833856114,0.18262281284856002,26,none
monocytes,PLASMA,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-2.7804327632035584,-6.819231392628567,-1.0670363313571687,0.31861720429939816,0.25836911153207665,0.3736131104896258,0.279318492041871,0.2201475581678358,0.3390475654968893,50.521885054259045,0.14176549451399062,0.48968164607236264,26,none
monocytes,PLASMA,[1],MLP Regressor,grid,True,False,,False,cbc,-1.6069220828330057,-4.888636401280114,-0.3478231985549788,0.2645833365690596,0.189461344036983,0.339956211330455,0.20740863399505854,0.14556062214076315,0.27872996183201953,38.16572242577264,0.3990281603370948,0.04345113995525758,26,none
monocytes,PLASMA,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.5484737967249251,-1.5316334198758341,-0.12955712742550074,0.20391557285756456,0.14776478027961515,0.2502741098359393,0.16255586080586085,0.11822669413919418,0.20604908424908425,30.344612650084212,-0.08161970162700787,0.6918286392363623,26,none
monocytes,PLASMA,[1],Decision Tree,grid,True,False,,False,cbc,0.011887860780908754,-0.991369314198233,0.44843372652848273,0.16289268457361153,0.12402373948188096,0.2018892293097935,0.13132967032967033,0.09524615384615384,0.1704978021978022,24.916384284176043,0.42993047654183913,0.028368292888654927,26,none
monocytes,PLASMA,[1],XGBoost,grid,True,True,10.0,False,cbc,0.1190351194865985,-0.406189552478857,0.2442070572919492,0.1538075878728158,0.11889442759351311,0.18550164436424088,0.12356926505382243,0.09084141394266713,0.15631779061372464,24.161237959350807,0.3857682086388261,0.051607398651880305,26,none
monocytes,PLASMA,[1],XGBoost,grid,True,False,,False,cbc,0.01410311243697071,-1.0495453956181915,0.3907953188405338,0.16270998731250014,0.1175659883037572,0.20231695805817834,0.12879820392682004,0.09493328184462511,0.16707481455229792,24.892745521599263,0.3071912976469362,0.1268799434115772,26,none
monocytes,SALIVA,None,Dummy (mean),none,True,False,,True,cbc,-0.0038809442060141475,-0.160838607778817,-2.1794507519146143e-05,0.16942078725661572,0.14039144319955182,0.2034741546019724,0.14316420118343193,0.11620103550295857,0.1748734837278106,25.319735279326316,,,40,
monocytes,SALIVA,None,Ridge,none,True,False,,True,cbc,0.0044543445519318325,-0.17283047462968626,0.08254578900481227,0.16871596525461194,0.1377782867551324,0.2040745442161928,0.14048938692142593,0.11283242534397858,0.17164090429304596,25.044854114857507,0.08664145082601085,0.5950072340604003,40,
monocytes,SALIVA,None,PLS (3 comp),none,True,False,,True,cbc,-0.2677134309043001,-0.65364418699033,0.02269978750944373,0.1903864938514331,0.15264608516615102,0.2287572489911504,0.15633597736259847,0.1252616741641541,0.19043006214912203,28.502608560690167,-0.056010263116726064,0.731390290441863,40,
monocytes,SALIVA,None,Random Forest,grid,True,True,10.0,False,cbc,0.0251883933470175,-0.22499663130022407,0.16691962614786815,0.16694981263092207,0.13547339488811375,0.20103221231927654,0.13716750000000005,0.11045393750000009,0.16620531249999998,23.71212257635121,0.21889118676723168,0.17477697557523994,40,none
monocytes,SALIVA,None,Random Forest,grid,True,False,,False,cbc,0.015630941529554798,-0.19064212170097142,0.15848380761948686,0.16776623850241756,0.13736744308031548,0.2003799785621498,0.1390900000000001,0.11275342187500008,0.17008793750000023,24.811271131580273,0.1644551580978789,0.3105591895798269,40,none
monocytes,SALIVA,None,MLP Regressor,grid,True,True,10.0,False,cbc,-3.535861848551031,-7.80812813476775,-1.455605415001722,0.36012684767083086,0.268474733498782,0.451102222069289,0.2788854502138524,0.20391832350362574,0.35527077944072405,51.073239273399665,0.322070363455863,0.0426910351883333,40,none
monocytes,SALIVA,None,MLP Regressor,grid,True,False,,False,cbc,-1.6678864654142616,-3.7377118439539037,-0.3259866504520395,0.2761908344233262,0.189790282507487,0.36304905358204126,0.20500221418903636,0.15083211794617138,0.2698686635067918,35.32265003467987,0.23724349683061877,0.1404769378961275,40,none
monocytes,SALIVA,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.9330504788197931,-1.906774686789504,-0.35733589879693917,0.23509705442646447,0.18914027669113445,0.27206482830300843,0.19012499999999996,0.1451125,0.23088125,33.735789632308624,-0.12278152100324588,0.4503826947723686,40,none
monocytes,SALIVA,None,Decision Tree,grid,True,False,,False,cbc,-0.0014448750653033304,-0.5978227043562829,0.3802628511065623,0.16921509979904276,0.1271587057545933,0.21200742055351357,0.12999999999999998,0.09691562499999999,0.16510312499999996,22.134995981514965,0.4170075352993067,0.007430153491176963,40,none
monocytes,SALIVA,None,XGBoost,grid,True,True,10.0,False,cbc,0.008791355112859334,-0.1530158609070418,0.059173162614832166,0.16834806571028746,0.13830296288821187,0.2033474340618811,0.1432007340192795,0.11823281449377536,0.17382234883010386,25.14329804145346,0.1182671177827464,0.4673331280017934,40,none
monocytes,SALIVA,None,XGBoost,grid,True,False,,False,cbc,0.07796193103926408,-0.09732883465063336,0.17632609770499733,0.16236784121056894,0.13142806641785976,0.19863152652326785,0.13462639635801316,0.10866183173060416,0.16619550035893915,24.12226065164718,0.28983421581511737,0.06966139816676369,40,none
monocytes,SALIVA,[1],Dummy (mean),none,True,False,,True,cbc,-0.10732410636254275,-0.5994731657386222,-0.0005155372860151237,0.20236215061122473,0.15687337848473487,0.25376922173756256,0.167368,0.12862359999999998,0.2166856,26.28401107878851,,,25,
monocytes,SALIVA,[1],Ridge,none,True,False,,True,cbc,-0.13517800600326058,-0.57682568737876,-0.0054680010864119576,0.20489147692944482,0.15922683357802686,0.25856352527997684,0.16805890589322858,0.1278627057150949,0.2197924863130454,26.6551051184725,-0.12973156949028947,0.5365292859758506,25,
monocytes,SALIVA,[1],PLS (3 comp),none,True,False,,True,cbc,-0.3697694622996408,-0.9316044434740035,-0.0062125824180345466,0.22506898316708687,0.16580654442075465,0.2832925458028761,0.181146581632794,0.13542191694980424,0.23758814705469983,28.77234972466194,-0.1514851520020519,0.4697805410402484,25,
monocytes,SALIVA,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.20786821713810943,-0.6657915193498738,0.06030156453459116,0.21134972439064115,0.16451438283654515,0.2628679235849234,0.1755759999999999,0.13422564999999992,0.2267702499999999,28.22097036593625,-0.030405683048428236,0.8852808850704093,25,none
monocytes,SALIVA,[1],Random Forest,grid,True,False,,False,cbc,-0.12428992489205348,-0.5814361569986997,0.10286756020668822,0.20390649916076728,0.1571710583300119,0.25193070509534965,0.16731599999999996,0.12777400000000003,0.2169227999999999,26.74663233887741,0.13733355161549468,0.5127086879091162,25,none
monocytes,SALIVA,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-4.746354509545014,-10.831752068378293,-1.6643464062116466,0.46098640382712847,0.2996278062779851,0.5934729590777003,0.34784142034959986,0.23185282111162392,0.46142392115558717,57.529104073383394,-0.1472819535620563,0.4823335487198024,25,none
monocytes,SALIVA,[1],MLP Regressor,grid,True,False,,False,cbc,-3.2964831513633337,-8.283805984855318,-1.0972111097615316,0.3986102530958706,0.2832841611900844,0.5256584987466912,0.30301252406163104,0.2123147843491432,0.41655440242947805,56.565167849759,0.2967989903064135,0.14966408255093858,25,none
monocytes,SALIVA,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.6307101506008621,-1.4086025536716706,-0.12578290432836223,0.24557281932623723,0.18661425064383103,0.29980123592073804,0.19116285714285716,0.13442207142857143,0.2502037857142857,30.62876064770899,-0.07250779902941577,0.7305212937976918,25,none
monocytes,SALIVA,[1],Decision Tree,grid,True,False,,False,cbc,-0.47730861751191944,-1.5600680165273912,0.10827154000032392,0.23373703172582644,0.17622873129187416,0.2921427994712751,0.1866,0.13345500000000005,0.24921,28.312880435775316,0.14063656521237958,0.5025217397971264,25,none
